rank,citedby,docsource,url,title
272,4084,Central Government Act,https://indiankanoon.org/doc/1291024/,"Section 156 in The Code Of Criminal Procedure,   1973"
273,4078,Central Government Act,https://indiankanoon.org/doc/1899251/,"Section 41 in The Code Of Criminal Procedure,   1973"
274,4075,Central Government Act,https://indiankanoon.org/doc/63662/,"Section 68 in The Indian Evidence Act, 1872"
275,4025,Central Government Act,https://indiankanoon.org/doc/85678/,"Section 5A in The Land Acquisition Act, 1894"
276,4024,Central Government Act,https://indiankanoon.org/doc/686759/,"Section 190 in The Code Of Criminal Procedure,   1973"
277,4011,Central Government Act,https://indiankanoon.org/doc/1672685/,Section 352 in The Indian Penal Code
278,4011,Central Government Act,https://indiankanoon.org/doc/1171700/,"Section 17 in The Arbitration Act,   1940"
279,4003,Central Government Act,https://indiankanoon.org/doc/1456610/,Article 2 in The Constitution Of India   1949
280,4000,Central Government Act,https://indiankanoon.org/doc/30102403/,"Section 4 in the Central Excise Act, 1944"
281,3897,Central Government Act,https://indiankanoon.org/doc/908644/,"Section 340 in The Code Of Criminal Procedure,   1973"
282,3894,Central Government Act,https://indiankanoon.org/doc/339978/,"Section 4 in The Income- Tax Act,   1995"
283,3872,Central Government Act,https://indiankanoon.org/doc/959623/,Section 458 in The Indian Penal Code
284,3872,Central Government Act,https://indiankanoon.org/doc/1289794/,"Section 452 in The Code Of Criminal Procedure,   1973"
285,3865,Central Government Act,https://indiankanoon.org/doc/1836662/,"Section 12 in The Children Act,   1960"
286,3836,Central Government Act,https://indiankanoon.org/doc/221518/,"Section 53A in The Transfer of Property Act, 1882"
287,3824,Central Government Act,https://indiankanoon.org/doc/494844/,"Section 25 in The Indian Evidence Act, 1872"
288,3807,Central Government Act,https://indiankanoon.org/doc/958439/,Section 396 in The Indian Penal Code
289,3781,Central Government Act,https://indiankanoon.org/doc/1914151/,"Section 33 in The Indian Forest Act, 1927"
290,3778,Central Government Act,https://indiankanoon.org/doc/1411868/,"Section 19 in The Family Courts Act, 1984"
291,3776,Central Government Act,https://indiankanoon.org/doc/411677/,"Section 174 in The Code Of Criminal Procedure,   1973"
292,3769,Central Government Act,https://indiankanoon.org/doc/1031309/,"Section 3 in The Indian Evidence Act, 1872"
293,3768,Central Government Act,https://indiankanoon.org/doc/886456/,"Section 83 in The Code Of Criminal Procedure,   1973"
294,3767,Central Government Act,https://indiankanoon.org/doc/1306401/,"Section 34 in The Income- Tax Act,   1995"
295,3727,Central Government Act,https://indiankanoon.org/doc/487818/,"Section 65 in The Indian Evidence Act, 1872"
296,3713,Central Government Act,https://indiankanoon.org/doc/57488768/,"Section 14 in The Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002"
297,3688,Central Government Act,https://indiankanoon.org/doc/1146308/,"Section 366 in The Code Of Criminal Procedure,   1973"
298,3674,Central Government Act,https://indiankanoon.org/doc/756306/,Section 474 in The Indian Penal Code
299,3654,Central Government Act,https://indiankanoon.org/doc/41160316/,"Section 168 in The Motor Vehicles Act, 1988"
300,3643,Central Government Act,https://indiankanoon.org/doc/179995/,"Section 32 in The Income- Tax Act,   1995"
301,3621,Central Government Act,https://indiankanoon.org/doc/84602/,"Section 5 in The Children Act,   1960"
302,3607,Central Government Act,https://indiankanoon.org/doc/1843082/,"Section 12 in The Income- Tax Act,   1995"
303,3551,Central Government Act,https://indiankanoon.org/doc/126810723/,"Section 3 in The Prevention of Damage to Public Property Act, 1984"
304,3548,Central Government Act,https://indiankanoon.org/doc/12704/,"Section 197 in The Code Of Criminal Procedure,   1973"
305,3532,Central Government Act,https://indiankanoon.org/doc/1827979/,Section 469 in The Indian Penal Code
306,3519,Central Government Act,https://indiankanoon.org/doc/87183818/,"Section 147 in The Motor Vehicles Act, 1988"
307,3506,Central Government Act,https://indiankanoon.org/doc/14430771/,"Section 149 in The Motor Vehicles Act, 1988"
308,3481,Central Government Act,https://indiankanoon.org/doc/1056565/,"Section 3 in The Explosive Substances Act, 1908"
309,3470,Central Government Act,https://indiankanoon.org/doc/134179606/,"Section 34 in the Central Excise Act, 1944"
310,3426,Central Government Act,https://indiankanoon.org/doc/962373/,"Section 363 in The Code Of Criminal Procedure,   1973"
311,3423,Central Government Act,https://indiankanoon.org/doc/896188/,Section 477A in The Indian Penal Code
312,3394,Central Government Act,https://indiankanoon.org/doc/1373165/,"Section 12 in The Protection of Women from Domestic Violence Act, 2005"
313,3374,Central Government Act,https://indiankanoon.org/doc/621703/,"Section 195 in The Code Of Criminal Procedure,   1973"
314,3364,Central Government Act,https://indiankanoon.org/doc/47577/,"Section 3 in The Code Of Criminal Procedure,   1973"
315,3353,Central Government Act,https://indiankanoon.org/doc/1562602/,"Section 391 in The Companies Act,   1956"
316,3351,Central Government Act,https://indiankanoon.org/doc/935822/,"Section 3 in The Motor Vehicles Act, 1988"
317,3347,Central Government Act,https://indiankanoon.org/doc/1724307/,"Section 3 in The Salt Cess Act,   1953"
318,3337,Central Government Act,https://indiankanoon.org/doc/694023/,"Section 3 in The Income- Tax Act,   1995"
319,3325,Central Government Act,https://indiankanoon.org/doc/895566/,"Section 4 in The Explosive Substances Act, 1908"
320,3316,Central Government Act,https://indiankanoon.org/doc/1555874/,Section 4 in Arms Act
321,3309,Central Government Act,https://indiankanoon.org/doc/1306824/,Section 415 in The Indian Penal Code
322,3305,Central Government Act,https://indiankanoon.org/doc/286506/,"Section 467 in The Code Of Criminal Procedure,   1973"
323,3271,Central Government Act,https://indiankanoon.org/doc/182233/,Section 472 in The Indian Penal Code
324,3263,Central Government Act,https://indiankanoon.org/doc/112742697/,"Section 17 in The Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002"
325,3261,Central Government Act,https://indiankanoon.org/doc/1990166/,"Section 9 in The Land Acquisition Act, 1894"
326,3255,Central Government Act,https://indiankanoon.org/doc/443138/,"Section 203 in The Code Of Criminal Procedure,   1973"
327,3252,Central Government Act,https://indiankanoon.org/doc/65305/,"Section 5 in The Income- Tax Act,   1995"
328,3247,Central Government Act,https://indiankanoon.org/doc/1227639/,Section 5 in The Indian Penal Code
329,3247,Central Government Act,https://indiankanoon.org/doc/880040/,"Section 3 in The Limitation Act, 1963"
330,3243,Central Government Act,https://indiankanoon.org/doc/1623255/,"Section 22 in The Income- Tax Act,   1995"
331,3242,Central Government Act,https://indiankanoon.org/doc/986100/,Section 401 in The Indian Penal Code
332,3240,Central Government Act,https://indiankanoon.org/doc/1797812/,"Section 17 in The Land Acquisition Act, 1894"
333,3234,Central Government Act,https://indiankanoon.org/doc/1659104/,Article 3 in The Constitution Of India   1949
334,3228,Central Government Act,https://indiankanoon.org/doc/1968818/,"Section 11A in The Industrial Disputes Act,   1947"
335,3228,Central Government Act,https://indiankanoon.org/doc/1417508/,"Section 308 in The Code Of Criminal Procedure,   1973"
336,3206,Central Government Act,https://indiankanoon.org/doc/398879/,"Section 112 in the Customs Act, 1962"
337,3180,Central Government Act,https://indiankanoon.org/doc/120962339/,"Section 5 in The Immoral Traffic (Prevention) Act, 1956"
338,3164,Central Government Act,https://indiankanoon.org/doc/1266667/,"Section 354 in The Code Of Criminal Procedure,   1973"
339,3156,Central Government Act,https://indiankanoon.org/doc/1625889/,"Section 23 in The Indian Contract Act, 1872"
340,3148,Central Government Act,https://indiankanoon.org/doc/156072809/,"Section 35F in the Central Excise Act, 1944"
341,3146,Central Government Act,https://indiankanoon.org/doc/380949/,"Section 234B in The Income- Tax Act,   1995"
342,3127,Central Government Act,https://indiankanoon.org/doc/1937835/,Article 5 in The Constitution Of India   1949
343,3124,Central Government Act,https://indiankanoon.org/doc/1127741/,Section 4 in The Indian Penal Code
344,3118,Central Government Act,https://indiankanoon.org/doc/1025384/,"Section 45 in The Indian Evidence Act, 1872"
345,3110,Central Government Act,https://indiankanoon.org/doc/1293807/,Section 461 in The Indian Penal Code
346,3109,Central Government Act,https://indiankanoon.org/doc/1315325/,"Section 7 in The Children Act,   1960"
347,3108,Central Government Act,https://indiankanoon.org/doc/1957834/,"Section 160 in The Code Of Criminal Procedure,   1973"
348,3106,Central Government Act,https://indiankanoon.org/doc/609295/,Article 15 in The Constitution Of India   1949
349,3085,Central Government Act,https://indiankanoon.org/doc/1591527/,Section 403 in The Indian Penal Code
350,3080,Central Government Act,https://indiankanoon.org/doc/697591/,"Section 342 in The Code Of Criminal Procedure,   1973"
351,3078,Central Government Act,https://indiankanoon.org/doc/1930681/,Article 254 in The Constitution Of India   1949
352,3076,Central Government Act,https://indiankanoon.org/doc/1199969/,"Section 12A in The Income- Tax Act,   1995"
353,3073,Central Government Act,https://indiankanoon.org/doc/151999671/,"Section 16 in The Prevention of Food Adulteration Act, 1954"
354,3044,Central Government Act,https://indiankanoon.org/doc/454689/,"Section 201 in The Code Of Criminal Procedure,   1973"
355,3043,Central Government Act,https://indiankanoon.org/doc/334666/,"Section 2 in the Consumer Protection Act, 1986"
356,3020,Central Government Act,https://indiankanoon.org/doc/197743596/,"Section 2 in the Central Excise Act, 1944"
357,3014,Central Government Act,https://indiankanoon.org/doc/30524/,"Section 80HHC in The Income- Tax Act,   1995"
358,3006,Central Government Act,https://indiankanoon.org/doc/301194/,"Section 394 in The Companies Act,   1956"
359,2993,Central Government Act,https://indiankanoon.org/doc/76749005/,"Section 3 in the Central Excise Act, 1944"
360,2990,Central Government Act,https://indiankanoon.org/doc/2587/,"Section 30 in The Land Acquisition Act, 1894"
361,2978,Central Government Act,https://indiankanoon.org/doc/1790262/,"Section 92 in The Indian Evidence Act, 1872"
362,2971,Central Government Act,https://indiankanoon.org/doc/81939/,"Section 372 in The Code Of Criminal Procedure,   1973"
363,2965,Central Government Act,https://indiankanoon.org/doc/454306/,"Section 30 in The Income- Tax Act,   1995"
364,2963,Central Government Act,https://indiankanoon.org/doc/1154891/,"Section 33 in The Arbitration Act,   1940"
365,2949,Central Government Act,https://indiankanoon.org/doc/105862/,"Section 372 in The Indian Succession Act, 1925"
366,2946,Central Government Act,https://indiankanoon.org/doc/239420/,"Section 457 in The Code Of Criminal Procedure,   1973"
367,2939,Central Government Act,https://indiankanoon.org/doc/915147/,Section 2 in The Indian Penal Code
368,2919,Central Government Act,https://indiankanoon.org/doc/632021/,"Section 43B in The Income- Tax Act,   1995"
369,2915,Central Government Act,https://indiankanoon.org/doc/170198/,Section 41 in The Indian Penal Code
370,2903,Central Government Act,https://indiankanoon.org/doc/91704683/,"Section 4 in The Immoral Traffic (Prevention) Act, 1956"
371,2897,Central Government Act,https://indiankanoon.org/doc/613871/,"Section 54 in The Transfer of Property Act, 1882"
372,2891,Central Government Act,https://indiankanoon.org/doc/147127/,"Section 101 in The Indian Evidence Act, 1872"
373,2883,Central Government Act,https://indiankanoon.org/doc/354224/,Article 31 in The Constitution Of India   1949
374,2875,Central Government Act,https://indiankanoon.org/doc/1705664/,"Section 357 in The Code Of Criminal Procedure,   1973"
375,2872,Central Government Act,https://indiankanoon.org/doc/1938563/,Section 372 in The Indian Penal Code
376,2870,Central Government Act,https://indiankanoon.org/doc/735354/,Article 7 in The Constitution Of India   1949
377,2865,Central Government Act,https://indiankanoon.org/doc/1503578/,"Section 30 in The Arbitration Act,   1940"
378,2852,Central Government Act,https://indiankanoon.org/doc/1645292/,"Section 309 in The Code Of Criminal Procedure,   1973"
379,2850,Central Government Act,https://indiankanoon.org/doc/134715/,Article 13 in The Constitution Of India   1949
380,2848,Central Government Act,https://indiankanoon.org/doc/198814423/,"Section 7 in The Prevention of Food Adulteration Act, 1954"
381,2844,Central Government Act,https://indiankanoon.org/doc/338903/,"Section 465 in The Code Of Criminal Procedure,   1973"
382,2832,Central Government Act,https://indiankanoon.org/doc/1249173/,Section 405 in The Indian Penal Code
383,2829,Central Government Act,https://indiankanoon.org/doc/1745798/,Section 464 in The Indian Penal Code
384,2828,Central Government Act,https://indiankanoon.org/doc/1369261/,"Section 9 in The Income- Tax Act,   1995"
385,2826,Central Government Act,https://indiankanoon.org/doc/1656413/,"Section 37 in The Arbitration Act,   1940"
386,2819,Central Government Act,https://indiankanoon.org/doc/1099867/,Section 290 in The Indian Penal Code
387,2817,Central Government Act,https://indiankanoon.org/doc/1760174/,Section 356 in The Indian Penal Code
388,2800,Central Government Act,https://indiankanoon.org/doc/523607/,"Section 162 in The Code Of Criminal Procedure,   1973"
389,2793,Central Government Act,https://indiankanoon.org/doc/112147/,"Section 21 in The Mines Act, 1952"
390,2763,Central Government Act,https://indiankanoon.org/doc/1667941/,Section 439 in The Indian Penal Code
391,2759,Central Government Act,https://indiankanoon.org/doc/249731/,Article 137 in The Constitution Of India   1949
392,2750,Central Government Act,https://indiankanoon.org/doc/607947/,"Section 25 in The Industrial Disputes Act,   1947"
393,2735,Central Government Act,https://indiankanoon.org/doc/1196530/,Section 144 in The Indian Penal Code
394,2728,Central Government Act,https://indiankanoon.org/doc/114117546/,"Section 3 in The Immoral Traffic (Prevention) Act, 1956"
395,2717,Central Government Act,https://indiankanoon.org/doc/940928/,Section 407 in The Indian Penal Code
396,2715,Central Government Act,https://indiankanoon.org/doc/623254/,Section 375 in The Indian Penal Code
397,2696,Central Government Act,https://indiankanoon.org/doc/1831074/,"Section 7 in The Right To Information Act, 2005"
398,2670,Central Government Act,https://indiankanoon.org/doc/1485112/,"Section 24 in The Land Acquisition Act, 1894"
399,2662,Central Government Act,https://indiankanoon.org/doc/777535/,"Section 149 in The Code Of Criminal Procedure,   1973"
400,2659,Central Government Act,https://indiankanoon.org/doc/1028815/,"Section 34 in The Specific Relief Act, 1963"
401,2655,Central Government Act,https://indiankanoon.org/doc/82982698/,"Section 14 in the Central Excise Act, 1944"
402,2654,Central Government Act,https://indiankanoon.org/doc/727816/,"Section 131 in The Income- Tax Act,   1995"
403,2649,Central Government Act,https://indiankanoon.org/doc/70101/,"Section 69 in The Income- Tax Act,   1995"
404,2644,Central Government Act,https://indiankanoon.org/doc/877314/,"Section 108 in the Customs Act, 1962"
405,2637,Central Government Act,https://indiankanoon.org/doc/1522870/,Section 224 in The Indian Penal Code
406,2633,Central Government Act,https://indiankanoon.org/doc/122405/,"Section 306 in The Code Of Criminal Procedure,   1973"
407,2631,Central Government Act,https://indiankanoon.org/doc/669884/,"Section 57 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
408,2630,Central Government Act,https://indiankanoon.org/doc/20238/,"Section 116 in The Indian Evidence Act, 1872"
409,2621,Central Government Act,https://indiankanoon.org/doc/694670/,Article 162 in The Constitution Of India   1949
410,2612,Central Government Act,https://indiankanoon.org/doc/78014276/,Section 164 in The Indian Penal Code
411,2605,Central Government Act,https://indiankanoon.org/doc/1673132/,"Section 63 in The Indian Succession Act, 1925"
412,2598,Central Government Act,https://indiankanoon.org/doc/1218766/,"Section 23 in The Income- Tax Act,   1995"
413,2596,Central Government Act,https://indiankanoon.org/doc/14315/,"Section 4 in The Probation of Offenders Act, 1958"
414,2551,Central Government Act,https://indiankanoon.org/doc/1427856/,"Section 36 in The Income- Tax Act,   1995"
415,2547,Central Government Act,https://indiankanoon.org/doc/205529/,"Section 91 in The Indian Evidence Act, 1872"
416,2543,Central Government Act,https://indiankanoon.org/doc/1335368/,"Section 5 in The Explosive Substances Act, 1908"
417,2542,Central Government Act,https://indiankanoon.org/doc/1455010/,"Section 2 in The Companies Act,   1956"
418,2538,Central Government Act,https://indiankanoon.org/doc/811701/,"Section 20 in The Arbitration Act,   1940"
419,2533,Central Government Act,https://indiankanoon.org/doc/534484/,Section 182 in The Indian Penal Code
420,2532,Central Government Act,https://indiankanoon.org/doc/1634925/,"Section 52 in The Transfer of Property Act, 1882"
421,2514,Central Government Act,https://indiankanoon.org/doc/66955/,Section 212 in The Indian Penal Code
422,2511,Central Government Act,https://indiankanoon.org/doc/257920/,Section 489C in The Indian Penal Code
423,2505,Central Government Act,https://indiankanoon.org/doc/1054407/,"Section 41 in The Code Of Criminal Procedure (Amendment) Act,   2005"
424,2494,Central Government Act,https://indiankanoon.org/doc/1768154/,"Section 49 in The Registration Act, 1908"
425,2487,Central Government Act,https://indiankanoon.org/doc/187023373/,"Section 28A in The Land Acquisition Act, 1894"
426,2483,Central Government Act,https://indiankanoon.org/doc/887219/,"Section 209 in The Code Of Criminal Procedure,   1973"
427,2475,Central Government Act,https://indiankanoon.org/doc/307321/,"Section 30 in The Workmen' S Compensation Act,   1923"
428,2469,Central Government Act,https://indiankanoon.org/doc/1959734/,"Section 32 in The Indian Evidence Act, 1872"
429,2469,Central Government Act,https://indiankanoon.org/doc/834094/,"Section 407 in The Code Of Criminal Procedure,   1973"
430,2458,Central Government Act,https://indiankanoon.org/doc/1377486/,"Section 2A in The Industrial Disputes Act,   1947"
431,2455,Central Government Act,https://indiankanoon.org/doc/109140/,"Section 16 in The Arbitration Act,   1940"
432,2454,Central Government Act,https://indiankanoon.org/doc/1595149/,Section 493 in The Indian Penal Code
433,2446,Central Government Act,https://indiankanoon.org/doc/511102/,"Section 142 in The Income- Tax Act,   1995"
434,2425,Central Government Act,https://indiankanoon.org/doc/1015123/,Article 4 in The Constitution Of India   1949
435,2414,Central Government Act,https://indiankanoon.org/doc/326206/,"Section 66 in The Information Technology Act, 2000"
436,2408,Central Government Act,https://indiankanoon.org/doc/1328629/,Section 463 in The Indian Penal Code
437,2405,Central Government Act,https://indiankanoon.org/doc/760919/,"Section 2 in The Code Of Criminal Procedure,   1973"
438,2402,Central Government Act,https://indiankanoon.org/doc/1763700/,"Section 11 in The Prevention of Cruelty to Animals Act, 1960"
439,2398,Central Government Act,https://indiankanoon.org/doc/354318/,"Section 13 in The Income- Tax Act,   1995"
440,2382,Central Government Act,https://indiankanoon.org/doc/128890889/,"Section 11B in the Central Excise Act, 1944"
441,2377,Central Government Act,https://indiankanoon.org/doc/1393166/,"Section 4 in The Limitation Act, 1963"
442,2377,Central Government Act,https://indiankanoon.org/doc/1927329/,"Section 45 in The Income- Tax Act,   1995"
443,2376,Central Government Act,https://indiankanoon.org/doc/778934/,"Section 127 in The Code Of Criminal Procedure,   1973"
444,2375,Central Government Act,https://indiankanoon.org/doc/1329373/,"Section 4 in The Code Of Criminal Procedure,   1973"
445,2372,Central Government Act,https://indiankanoon.org/doc/655638/,Article 20 in The Constitution Of India   1949
446,2358,Central Government Act,https://indiankanoon.org/doc/1906/,"Section 113B in The Indian Evidence Act, 1872"
447,2355,Central Government Act,https://indiankanoon.org/doc/82911775/,Section 18 in RULES OF PROCEDURE OF THE NATIONAL COMMISSION FOR SCHEDULED CASTES
448,2354,Central Government Act,https://indiankanoon.org/doc/184045376/,"Section 170 in The Motor Vehicles Act, 1988"
449,2350,Central Government Act,https://indiankanoon.org/doc/1926477/,Section 489B in The Indian Penal Code
450,2348,Central Government Act,https://indiankanoon.org/doc/388888/,Section 195 in The Indian Penal Code
451,2333,Central Government Act,https://indiankanoon.org/doc/305995/,Section 295 in The Indian Penal Code
452,2327,Central Government Act,https://indiankanoon.org/doc/983382/,"Section 133 in The Code Of Criminal Procedure,   1973"
453,2306,Central Government Act,https://indiankanoon.org/doc/85586/,"Section 18 in The Limitation Act, 1963"
454,2304,Central Government Act,https://indiankanoon.org/doc/788840/,"Section 91 in The Code Of Criminal Procedure,   1973"
455,2303,Central Government Act,https://indiankanoon.org/doc/1041742/,Section 499 in The Indian Penal Code
456,2301,Central Government Act,https://indiankanoon.org/doc/19636/,Article 6 in The Constitution Of India   1949
457,2297,Central Government Act,https://indiankanoon.org/doc/722115/,Section 477 in The Indian Penal Code
458,2287,Central Government Act,https://indiankanoon.org/doc/1983234/,Article 30 in The Constitution Of India   1949
459,2277,Central Government Act,https://indiankanoon.org/doc/97670/,"Section 19 in The Prevention of Corruption Act, 1988"
460,2276,Central Government Act,https://indiankanoon.org/doc/672187/,"Section 51 in The Wild Life (Protection) Act, 1972"
461,2275,Central Government Act,https://indiankanoon.org/doc/835557/,Section 398 in The Indian Penal Code
462,2265,Central Government Act,https://indiankanoon.org/doc/989759/,"Section 114 in The Code Of Criminal Procedure,   1973"
463,2257,Central Government Act,https://indiankanoon.org/doc/1030013/,"Section 6 in The General Clauses Act, 1897"
464,2253,Central Government Act,https://indiankanoon.org/doc/1320984/,Section 30 in The Indian Penal Code
465,2253,Central Government Act,https://indiankanoon.org/doc/1405898/,Article 265 in The Constitution Of India   1949
466,2241,Central Government Act,https://indiankanoon.org/doc/1328656/,"Section 325 in The Code Of Criminal Procedure,   1973"
467,2241,Central Government Act,https://indiankanoon.org/doc/1525538/,"Section 8 in The Information Technology Act, 2000"
468,2240,Central Government Act,https://indiankanoon.org/doc/121068/,"Section 48 in The Income- Tax Act,   1995"
469,2236,Central Government Act,https://indiankanoon.org/doc/13503/,"Section 4 in The Right To Information Act, 2005"
470,2231,Central Government Act,https://indiankanoon.org/doc/588056/,"Section 14 in The Income- Tax Act,   1995"
471,2229,Central Government Act,https://indiankanoon.org/doc/581124/,"Section 153 in The Income- Tax Act,   1995"
472,2228,Central Government Act,https://indiankanoon.org/doc/123141/,"Section 120 in The Code Of Criminal Procedure,   1973"
473,2227,Central Government Act,https://indiankanoon.org/doc/1687975/,"Section 167 in The Code Of Criminal Procedure,   1973"
474,2226,Central Government Act,https://indiankanoon.org/doc/665266/,"Section 14 in The Arbitration Act,   1940"
475,2222,Central Government Act,https://indiankanoon.org/doc/308927/,Section 225 in The Indian Penal Code
476,2218,Central Government Act,https://indiankanoon.org/doc/970675/,Section 389 in The Indian Penal Code
477,2189,Central Government Act,https://indiankanoon.org/doc/1803184/,Section 295A in The Indian Penal Code
478,2187,Central Government Act,https://indiankanoon.org/doc/23088775/,"Section 11AB in the Central Excise Act, 1944"
479,2180,Central Government Act,https://indiankanoon.org/doc/796793/,"Section 14 in The Administrative Tribunals Act, 1985"
480,2178,Central Government Act,https://indiankanoon.org/doc/770022/,"Section 73 in The Indian Evidence Act, 1872"
481,2170,Central Government Act,https://indiankanoon.org/doc/345634/,Section 153A in The Indian Penal Code
482,2169,Central Government Act,https://indiankanoon.org/doc/1495318/,Section 344 in The Indian Penal Code
483,2169,Central Government Act,https://indiankanoon.org/doc/1883142/,"Section 434 in The Companies Act,   1956"
484,2159,Central Government Act,https://indiankanoon.org/doc/77052/,Article 246 in The Constitution Of India   1949
485,2149,Central Government Act,https://indiankanoon.org/doc/54762929/,"Section 35G in the Central Excise Act, 1944"
486,2141,Central Government Act,https://indiankanoon.org/doc/94346/,"Section 34 in The Indian Evidence Act, 1872"
487,2137,Central Government Act,https://indiankanoon.org/doc/654722/,"Section 23 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
488,2136,Central Government Act,https://indiankanoon.org/doc/909219/,"Section 6 in The Code Of Criminal Procedure,   1973"
489,2133,Central Government Act,https://indiankanoon.org/doc/1384041/,"Section 111 in the Customs Act, 1962"
490,2131,Central Government Act,https://indiankanoon.org/doc/31261615/,"Section 181 in The Motor Vehicles Act, 1988"
491,2114,Central Government Act,https://indiankanoon.org/doc/1345438/,"Section 3 in The Transfer of Property Act, 1882"
492,2113,Central Government Act,https://indiankanoon.org/doc/488246/,"Section 145 in The Income- Tax Act,   1995"
493,2111,Central Government Act,https://indiankanoon.org/doc/446874/,"Section 41 in The Indian Forest Act, 1927"
494,2107,Central Government Act,https://indiankanoon.org/doc/1195538/,"Section 194C in The Income- Tax Act,   1995"
495,2100,Central Government Act,https://indiankanoon.org/doc/1524736/,"Section 379 in The Code Of Criminal Procedure,   1973"
496,2089,Central Government Act,https://indiankanoon.org/doc/1815602/,Section 167 in The Indian Penal Code
497,2088,Central Government Act,https://indiankanoon.org/doc/411062/,"Section 228 in The Code Of Criminal Procedure,   1973"
498,2081,Central Government Act,https://indiankanoon.org/doc/172919/,Section 211 in The Indian Penal Code
499,2075,Central Government Act,https://indiankanoon.org/doc/1286551/,"Section 446 in The Code Of Criminal Procedure,   1973"
500,2074,Central Government Act,https://indiankanoon.org/doc/779745/,"Section 34 in The Land Acquisition Act, 1894"
501,2073,Central Government Act,https://indiankanoon.org/doc/943588/,Section 200 in The Indian Penal Code
502,2056,Central Government Act,https://indiankanoon.org/doc/770795/,"Section 66 in The Motor Vehicles Act, 1988"
503,2054,Central Government Act,https://indiankanoon.org/doc/482978/,"Section 8 in The Indian Evidence Act, 1872"
504,2054,Central Government Act,https://indiankanoon.org/doc/1071750/,Article 23 in The Constitution Of India   1949
505,2052,Central Government Act,https://indiankanoon.org/doc/3563/,Section 429 in The Indian Penal Code
506,2050,Central Government Act,https://indiankanoon.org/doc/1987997/,Article 17 in The Constitution Of India   1949
507,2048,Central Government Act,https://indiankanoon.org/doc/1678224/,Article 11 in The Constitution Of India   1949
508,2047,Central Government Act,https://indiankanoon.org/doc/232831/,"Section 20 in The Negotiable Instruments Act, 1881"
509,2046,Central Government Act,https://indiankanoon.org/doc/310282/,"Section 164 in The Companies Act,   1956"
510,2033,Central Government Act,https://indiankanoon.org/doc/1068394/,Section 393 in The Indian Penal Code
511,2025,Central Government Act,https://indiankanoon.org/doc/1763766/,"Section 27 in the Consumer Protection Act, 1986"
512,2021,Central Government Act,https://indiankanoon.org/doc/1350584/,"Section 254 in The Income- Tax Act,   1995"
513,2020,Central Government Act,https://indiankanoon.org/doc/946665/,"Section 2 in The Motor Vehicles Act, 1988"
514,2020,Central Government Act,https://indiankanoon.org/doc/750738/,"Section 4 in The Indian Evidence Act, 1872"
515,2018,Central Government Act,https://indiankanoon.org/doc/129721/,"Section 133A in The Income- Tax Act,   1995"
516,2017,Central Government Act,https://indiankanoon.org/doc/139325262/,"Section 21 in The Legal Services Authorities Act, 1987"
517,2015,Central Government Act,https://indiankanoon.org/doc/1442106/,Section 423 in The Indian Penal Code
518,2015,Central Government Act,https://indiankanoon.org/doc/562722/,"Section 16 in The Land Acquisition Act, 1894"
519,2013,Central Government Act,https://indiankanoon.org/doc/100153505/,"Section 163 in The Motor Vehicles Act, 1988"
520,2008,Central Government Act,https://indiankanoon.org/doc/1009821/,"Section 20 in The Specific Relief Act, 1963"
521,2001,Central Government Act,https://indiankanoon.org/doc/162723/,Section 202 in The Indian Penal Code
522,1996,Central Government Act,https://indiankanoon.org/doc/1226884/,Article 120 in The Constitution Of India   1949
523,1994,Central Government Act,https://indiankanoon.org/doc/305371/,Section 299 in The Indian Penal Code
524,1991,Central Government Act,https://indiankanoon.org/doc/1737367/,"Section 7 in The Code Of Criminal Procedure,   1973"
525,1988,Central Government Act,https://indiankanoon.org/doc/555882/,Article 39 in The Constitution Of India   1949
526,1981,Central Government Act,https://indiankanoon.org/doc/191105/,"Section 6 in The Income- Tax Act,   1995"
527,1976,Central Government Act,https://indiankanoon.org/doc/1202608/,"Section 3 in the Consumer Protection Act, 1986"
528,1975,Central Government Act,https://indiankanoon.org/doc/1969991/,Section 228 in The Indian Penal Code
529,1968,Central Government Act,https://indiankanoon.org/doc/1597655/,Section 7 in The Indian Penal Code
530,1966,Central Government Act,https://indiankanoon.org/doc/468585/,Section 400 in The Indian Penal Code
531,1961,Central Government Act,https://indiankanoon.org/doc/948485/,Article 65 in The Constitution Of India   1949
532,1951,Central Government Act,https://indiankanoon.org/doc/436339/,Section 381 in The Indian Penal Code
533,1943,Central Government Act,https://indiankanoon.org/doc/624098/,"Section 31 in The Land Acquisition Act, 1894"
534,1938,Central Government Act,https://indiankanoon.org/doc/1568570/,"Section 42 in The Indian Forest Act, 1927"
535,1938,Central Government Act,https://indiankanoon.org/doc/41851/,"Section 25G in The Industrial Disputes Act,   1947"
536,1936,Central Government Act,https://indiankanoon.org/doc/1676812/,"Section 433 in The Companies Act,   1956"
537,1931,Central Government Act,https://indiankanoon.org/doc/1318185/,Section 449 in The Indian Penal Code
538,1921,Central Government Act,https://indiankanoon.org/doc/1110615/,"Section 145 in The Indian Evidence Act, 1872"
